hash,s_num,rarity,bg,body,misc,hand
-5843443001893704591,CryptoStykz #837,1.285,"('imgs\\background\\.3\\bench area by jon0.png', 0.3)","('imgs\\Stick Bodies\\.5\\sephy_stk1hg4.png', 0.5)","('imgs\\Misc\\.085\\trgg sig v3.png', 0.085)","('imgs\\weapons\\.4\\vss vintorez cracks.png', 0.4)"
,,,,,,
-1150630450304542758,CryptoStykz #838,1.65,"('imgs\\background\\.3\\9.png', 0.3)","('imgs\\Stick Bodies\\.05\\sprites_pete.png', 0.05)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\beretta cx4 carbine.png', 0.4)"
,,,,,,
-8313910786905009239,CryptoStykz #839,1.95,"('imgs\\background\\.6\\stairs cracks2.png', 0.6)","('imgs\\Stick Bodies\\.05\\horse and cowboy.png', 0.05)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\gun3 leopard.png', 0.4)"
,,,,,,
356670966732156596,CryptoStykz #840,1.95,"('imgs\\background\\.6\\stairs cracks1.png', 0.6)","('imgs\\Stick Bodies\\.3\\Schoolgirl.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\aw50 lightning.png', 0.15)"
,,,,,,
2176653438853722856,CryptoStykz #841,1.4,"('imgs\\background\\.3\\V2 collection - Back Scene 28.png', 0.3)","('imgs\\Stick Bodies\\.05\\sprites_pete.png', 0.05)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\real gun2 leopard.png', 0.15)"
,,,,,,
-717948324523836444,CryptoStykz #842,2.05,"('imgs\\background\\.6\\outer space3.png', 0.6)","('imgs\\Stick Bodies\\.15\\elephant.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\famas silenced.png', 0.4)"
,,,,,,
-5304985646742538620,CryptoStykz #843,2.3,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder0.png', 0.6)","('imgs\\Stick Bodies\\.5\\Wu11.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\xm8-compact qbert.png', 0.3)"
,,,,,,
9028130313195624261,CryptoStykz #844,2.05,"('imgs\\background\\.6\\reality crack2.png', 0.6)","('imgs\\Stick Bodies\\.15\\elephant.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\lr300.png', 0.4)"
,,,,,,
-3229338465717351660,CryptoStykz #845,2.4,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder0.png', 0.6)","('imgs\\Stick Bodies\\.5\\stkeh6z12.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\m249 spw wood3.png', 0.4)"
,,,,,,
4462795715846477697,CryptoStykz #846,2.3,"('imgs\\background\\.6\\outer space8.png', 0.6)","('imgs\\Stick Bodies\\.5\\animedude.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\rifle electric blue.png', 0.3)"
,,,,,,
-6126317254567125642,CryptoStykz #847,2.1,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder7.png', 0.6)","('imgs\\Stick Bodies\\.3\\ob9 Headless.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\portalgun stars.png', 0.3)"
,,,,,,
6398251267178201552,CryptoStykz #848,2.2,"('imgs\\background\\.6\\buildings1.png', 0.6)","('imgs\\Stick Bodies\\.3\\general grevious.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\as val 3d green.png', 0.4)"
,,,,,,
148653516844703180,CryptoStykz #849,2.15,"('imgs\\background\\.6\\3droom4.png', 0.6)","('imgs\\Stick Bodies\\.5\\meerkat.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\portalgun hippie.png', 0.15)"
,,,,,,
3525833218828175427,CryptoStykz #850,0.735,"('imgs\\background\\.1\\V2 collection - Back Scene0.png', 0.1)","('imgs\\Stick Bodies\\.15\\horse.png', 0.15)","('imgs\\Misc\\.085\\p911 sig.png', 0.085)","('imgs\\weapons\\.4\\m4a1 carbine.png', 0.4)"
,,,,,,
7032099053048567828,CryptoStykz #851,1.285,"('imgs\\background\\.3\\roof2.png', 0.3)","('imgs\\Stick Bodies\\.5\\omegabert3.png', 0.5)","('imgs\\Misc\\.085\\jackass sig.png', 0.085)","('imgs\\weapons\\.4\\g36 k.png', 0.4)"
,,,,,,
-7175628623600517804,CryptoStykz #852,1.135,"('imgs\\background\\.6\\cityscape2-jon5.png', 0.6)","('imgs\\Stick Bodies\\.15\\horse.png', 0.15)","('imgs\\Misc\\.085\\pistol sig.png', 0.085)","('imgs\\weapons\\.3\\rifle 3dgreen.png', 0.3)"
,,,,,,
-435122713720870189,CryptoStykz #853,1.83,"('imgs\\background\\.6\\reality crack4.png', 0.6)","('imgs\\Stick Bodies\\.3\\general grevious.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.03\\mp5k silenced caution.png', 0.03)"
,,,,,,
-8010915472175865453,CryptoStykz #854,2.3,"('imgs\\background\\.6\\outer space6.png', 0.6)","('imgs\\Stick Bodies\\.5\\cape man.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\assault rifle qbert.png', 0.3)"
,,,,,,
6348012522501315579,CryptoStykz #855,2.4,"('imgs\\background\\.6\\3droom23.png', 0.6)","('imgs\\Stick Bodies\\.5\\chickenman.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\M4Commando.png', 0.4)"
,,,,,,
-2116579857902657987,CryptoStykz #856,1.9,"('imgs\\background\\.3\\roof3.png', 0.3)","('imgs\\Stick Bodies\\.3\\general grevious.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\gun3 big blue.png', 0.4)"
,,,,,,
-414486809946298277,CryptoStykz #857,2.2,"('imgs\\background\\.6\\mountains_Bolt2.png', 0.6)","('imgs\\Stick Bodies\\.3\\god.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\lr300.png', 0.4)"
,,,,,,
6548558753605992441,CryptoStykz #858,2.1,"('imgs\\background\\.3\\forest2.png', 0.3)","('imgs\\Stick Bodies\\.5\\super bert.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\katana blue fill.png', 0.4)"
,,,,,,
3573667134103602789,CryptoStykz #859,2.4,"('imgs\\background\\.6\\buildings3.png', 0.6)","('imgs\\Stick Bodies\\.5\\TRGG cyborg.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\H&K AMRa MKII_bipod rain.png', 0.4)"
,,,,,,
-1569470205530448549,CryptoStykz #860,1.65,"('imgs\\background\\.3\\dead zone3.png', 0.3)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\rifle red cubes.png', 0.3)"
,,,,,,
-4750376713332857610,CryptoStykz #861,2.1,"('imgs\\background\\.3\\dead zone1.png', 0.3)","('imgs\\Stick Bodies\\.5\\Flamingwolfstk24l6.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\double barrel.png', 0.4)"
,,,,,,
-6484466614606617904,CryptoStykz #862,2.4,"('imgs\\background\\.6\\reality crack5.png', 0.6)","('imgs\\Stick Bodies\\.5\\bert soldier.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\l22a1 carbine red cubes.png', 0.4)"
,,,,,,
7949450707163257650,CryptoStykz #863,2.15,"('imgs\\background\\.6\\reality crack5.png', 0.6)","('imgs\\Stick Bodies\\.5\\bioshock.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\beretta 92fs elite lightning.png', 0.15)"
,,,,,,
7768208590516012335,CryptoStykz #864,2.1,"('imgs\\background\\.3\\bench area by jon4.png', 0.3)","('imgs\\Stick Bodies\\.5\\Wuerte.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\basicglock blue grid.png', 0.4)"
,,,,,,
-3635227652888662885,CryptoStykz #865,2.15,"('imgs\\background\\.6\\reality crack3.png', 0.6)","('imgs\\Stick Bodies\\.5\\Ninjaguylpz.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\beretta 92fs elite firing lightning.png', 0.15)"
,,,,,,
1382811156565648959,CryptoStykz #866,1.55,"('imgs\\background\\.1\\V2 collection - Back Scene0.png', 0.1)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\laser rifle blue web.png', 0.4)"
,,,,,,
3423170432469700607,CryptoStykz #867,2.05,"('imgs\\background\\.6\\buildings4.png', 0.6)","('imgs\\Stick Bodies\\.15\\horse.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\uzi fibers.png', 0.4)"
,,,,,,
-6230052725937863575,CryptoStykz #868,0.935,"('imgs\\background\\.3\\roof6.png', 0.3)","('imgs\\Stick Bodies\\.15\\horse.png', 0.15)","('imgs\\Misc\\.085\\pistol sig v2.png', 0.085)","('imgs\\weapons\\.4\\g36 c.png', 0.4)"
,,,,,,
6000083713984816026,CryptoStykz #869,1.75,"('imgs\\background\\.3\\5.png', 0.3)","('imgs\\Stick Bodies\\.15\\dino.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\ak74u 3d green.png', 0.4)"
,,,,,,
-822550093104070138,CryptoStykz #870,1.65,"('imgs\\background\\.3\\roof1.png', 0.3)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\Bert pistol qbert.png', 0.3)"
,,,,,,
7788264240824647801,CryptoStykz #871,1.73,"('imgs\\background\\.3\\13.png', 0.3)","('imgs\\Stick Bodies\\.5\\wu tang fighter.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.03\\silenced_sniper caution.png', 0.03)"
,,,,,,
8704093113326518179,CryptoStykz #872,1.95,"('imgs\\background\\.6\\outer space4.png', 0.6)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\samuraiswords19.png', 0.3)"
,,,,,,
7076630936997094371,CryptoStykz #873,2.3,"('imgs\\background\\.6\\building4.png', 0.6)","('imgs\\Stick Bodies\\.5\\Stickslaughter_stkrr4s.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\cannon_bolt qbert.png', 0.3)"
,,,,,,
7414337474609482217,CryptoStykz #874,2,"('imgs\\background\\.3\\9.png', 0.3)","('imgs\\Stick Bodies\\.5\\Basei0jc.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\sar21 stars.png', 0.3)"
,,,,,,
8927549966257158787,CryptoStykz #875,2.03,"('imgs\\background\\.6\\stairs cracks6.png', 0.6)","('imgs\\Stick Bodies\\.5\\jin kazama.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.03\\ninja sword caution.png', 0.03)"
,,,,,,
-8753967180311410718,CryptoStykz #876,1.85,"('imgs\\background\\.3\\bench area by jon1.png', 0.3)","('imgs\\Stick Bodies\\.5\\wu tang fighter.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\portalgun big blue.png', 0.15)"
,,,,,,
1749037941240080755,CryptoStykz #877,2.1,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder1.png', 0.6)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\cannon_bolt stoner.png', 0.3)"
,,,,,,
7094179853808237342,CryptoStykz #878,1.135,"('imgs\\background\\.6\\outer space8.png', 0.6)","('imgs\\Stick Bodies\\.15\\dino.png', 0.15)","('imgs\\Misc\\.085\\p911 sig.png', 0.085)","('imgs\\weapons\\.3\\m4a1_custom stars.png', 0.3)"
,,,,,,
2782951575886285446,CryptoStykz #879,2.05,"('imgs\\background\\.6\\3droom2.png', 0.6)","('imgs\\Stick Bodies\\.5\\trooper.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.05\\shotgun stripes.png', 0.05)"
,,,,,,
7486081412665256760,CryptoStykz #880,2.05,"('imgs\\background\\.6\\buildings1.png', 0.6)","('imgs\\Stick Bodies\\.15\\dino.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\MPR upper 3d green.png', 0.4)"
,,,,,,
-1127499000620426290,CryptoStykz #881,2.07,"('imgs\\background\\.6\\V2 collection - Back Scene6.png', 0.6)","('imgs\\Stick Bodies\\.5\\Stickslaughter_stkrr4s.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\scar-l.png', 0.07)"
,,,,,,
1695522755748383957,CryptoStykz #882,1.87,"('imgs\\background\\.6\\3d room 4.png', 0.6)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\rocket launcher1 blue.png', 0.07)"
,,,,,,
926185421230798226,CryptoStykz #883,1.9,"('imgs\\background\\.3\\forest2.png', 0.3)","('imgs\\Stick Bodies\\.3\\Schoolgirl.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\xm8-compact.png', 0.4)"
,,,,,,
1837774968450522067,CryptoStykz #884,2.4,"('imgs\\background\\.6\\3d room 4.png', 0.6)","('imgs\\Stick Bodies\\.5\\base_picto.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\MPR upper blue grid.png', 0.4)"
,,,,,,
1225725480754827350,CryptoStykz #885,2.4,"('imgs\\background\\.6\\bridge0.png', 0.6)","('imgs\\Stick Bodies\\.5\\kid.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\lr300 blue web.png', 0.4)"
,,,,,,
5280912729655185847,CryptoStykz #886,1.8,"('imgs\\background\\.3\\3.png', 0.3)","('imgs\\Stick Bodies\\.3\\general grevious.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\sai sword leather.png', 0.3)"
,,,,,,
8790683894714896094,CryptoStykz #887,2.2,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder2.png', 0.6)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\barret m82 filled glitch terra.png', 0.4)"
,,,,,,
-1468951610851481197,CryptoStykz #888,1.9,"('imgs\\background\\.3\\6.png', 0.3)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\oc14 groza_bayonet_filled parque2.png', 0.4)"
,,,,,,
5825065326495366332,CryptoStykz #889,1.53,"('imgs\\background\\.3\\stairs4.png', 0.3)","('imgs\\Stick Bodies\\.3\\ob9 Headless.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.03\\real gun caution.png', 0.03)"
,,,,,,
-4407268922619711221,CryptoStykz #890,2.2,"('imgs\\background\\.6\\cityscape2-jon0.png', 0.6)","('imgs\\Stick Bodies\\.3\\god.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\mp7 bricks.png', 0.4)"
,,,,,,
-8609382049317662189,CryptoStykz #891,1.95,"('imgs\\background\\.6\\outer space7.png', 0.6)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\katana stoner.png', 0.3)"
,,,,,,
6838768353171619461,CryptoStykz #892,1.57,"('imgs\\background\\.3\\ghost town3.png', 0.3)","('imgs\\Stick Bodies\\.3\\god.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\sig550 blue web.png', 0.07)"
,,,,,,
-3635618450835158749,CryptoStykz #893,2.03,"('imgs\\background\\.6\\mountains_Bolt0.png', 0.6)","('imgs\\Stick Bodies\\.5\\chickenman.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.03\\sniper rifle caution.png', 0.03)"
,,,,,,
-2129273122333836980,CryptoStykz #894,2.4,"('imgs\\background\\.6\\3droom21.png', 0.6)","('imgs\\Stick Bodies\\.5\\Ob8.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\ak102 pine.png', 0.4)"
,,,,,,
3796579109211819881,CryptoStykz #895,1.385,"('imgs\\background\\.6\\cityscape2-jon5.png', 0.6)","('imgs\\Stick Bodies\\.3\\Schoolgirl.png', 0.3)","('imgs\\Misc\\.085\\pistol sig v2.png', 0.085)","('imgs\\weapons\\.4\\m16 amethyst.png', 0.4)"
,,,,,,
-4958175880128301175,CryptoStykz #896,2.3,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder1.png', 0.6)","('imgs\\Stick Bodies\\.5\\omegabert3.png', 0.5)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\xm25 glitch.png', 0.3)"
,,,,,,
-5837300248285296841,CryptoStykz #897,1.65,"('imgs\\background\\.3\\battle stadium3.png', 0.3)","('imgs\\Stick Bodies\\.15\\elephant.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\shotgun stoner.png', 0.3)"
,,,,,,
-7038060102591971541,CryptoStykz #898,1.95,"('imgs\\background\\.6\\basic village section 23.png', 0.6)","('imgs\\Stick Bodies\\.05\\sprites_pete.png', 0.05)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\deagle terra.png', 0.4)"
,,,,,,
8270119918922118831,CryptoStykz #899,1.65,"('imgs\\background\\.3\\V2 collection - Back Scene 27.png', 0.3)","('imgs\\Stick Bodies\\.15\\elephant.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\Bert pistol glitch.png', 0.3)"
,,,,,,
3201126329803449527,CryptoStykz #900,1.12,"('imgs\\background\\.1\\stairs.png', 0.1)","('imgs\\Stick Bodies\\.05\\horse and cowboy.png', 0.05)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\sig550 red cubes.png', 0.07)"
,,,,,,
-3263797485309653628,CryptoStykz #901,1.6,"('imgs\\background\\.1\\V2 collection - Back Scene 20.png', 0.1)","('imgs\\Stick Bodies\\.3\\general grevious.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\chaingun_wood.png', 0.3)"
,,,,,,
3915443889955195782,CryptoStykz #902,1.55,"('imgs\\background\\.1\\dead zone0.png', 0.1)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\H&K AMRa MKII granite.png', 0.4)"
,,,,,,
-9062237286110354854,CryptoStykz #903,1.65,"('imgs\\background\\.3\\roof1.png', 0.3)","('imgs\\Stick Bodies\\.3\\god.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\real sword leather.png', 0.15)"
,,,,,,
2476858107694470831,CryptoStykz #904,2.05,"('imgs\\background\\.6\\reality crack1.png', 0.6)","('imgs\\Stick Bodies\\.15\\meerkat.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\basicglock electric blue.png', 0.4)"
,,,,,,
6445010348164640666,CryptoStykz #905,1.87,"('imgs\\background\\.6\\building2.png', 0.6)","('imgs\\Stick Bodies\\.3\\ob9 Headless.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\rocket launcher2 blue.png', 0.07)"
,,,,,,
-3894357985457393523,CryptoStykz #906,1.575,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder0.png', 0.6)","('imgs\\Stick Bodies\\.5\\.05\\chickenman.png', 0.025)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.05\\cannon_bolt blue grid.png', 0.05)"
,,,,,,
4646335038939637175,CryptoStykz #907,1.45,"('imgs\\background\\.1\\Chinahouse.png', 0.1)","('imgs\\Stick Bodies\\.5\\.10\\Rl3s9.png', 0.05)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\V2 collection - Knife 2 electric blue.png', 0.4)"
,,,,,,
-770956608975747181,CryptoStykz #908,1.58,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder6.png', 0.6)","('imgs\\Stick Bodies\\.5\\.02\\Darkbert.png', 0.01)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\SA sniper rifle.png', 0.07)"
,,,,,,
6235245102692090582,CryptoStykz #909,0.39,"('imgs\\background\\.1\\dead zone0.png', 0.1)","('imgs\\Stick Bodies\\.5\\.35\\Basei0jc.png', 0.175)","('imgs\\Misc\\.085\\pistol sig.png', 0.085)","('imgs\\weapons\\.03\\gun3 caution.png', 0.03)"
,,,,,,
-4167687880423426755,CryptoStykz #910,1.79,"('imgs\\background\\.6\\V2 collection - Back Scene5.png', 0.6)","('imgs\\Stick Bodies\\.5\\.28\\splinter cell.png', 0.14)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.15\\assault rifle glitch colored.png', 0.15)"
,,,,,,
3333121473007308827,CryptoStykz #911,1.975,"('imgs\\background\\.6\\3d room 5.png', 0.6)","('imgs\\Stick Bodies\\.5\\.35\\ob9.png', 0.175)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\tommy gun qbert.png', 0.3)"
,,,,,,
-1285804325884904226,CryptoStykz #912,1.675,"('imgs\\background\\.3\\roof4.png', 0.3)","('imgs\\Stick Bodies\\.5\\.35\\Wu11.png', 0.175)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\shotgun stoner.png', 0.3)"
,,,,,,
-2353090781568482051,CryptoStykz #913,1.75,"('imgs\\background\\.3\\bench area by jon4.png', 0.3)","('imgs\\Stick Bodies\\.15\\meerkat.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\taser recessed.png', 0.4)"
,,,,,,
587658754180827773,CryptoStykz #914,1.8,"('imgs\\background\\.3\\4.png', 0.3)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\saiga12k bricks.png', 0.3)"
,,,,,,
2917881998210965102,CryptoStykz #915,1.6,"('imgs\\background\\.3\\dead zone1.png', 0.3)","('imgs\\Stick Bodies\\.5\\.2\\Ninjaguylpz.png', 0.1)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\sniper rifle 3d glitch.png', 0.3)"
,,,,,,
-7383126612049872393,CryptoStykz #916,1.75,"('imgs\\background\\.3\\bench area by jon2.png', 0.3)","('imgs\\Stick Bodies\\.15\\meerkat.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\g3 bricks.png', 0.4)"
,,,,,,
-7606237353398594322,CryptoStykz #917,2.075,"('imgs\\background\\.6\\V2 collection - Catwalk with ladder3.png', 0.6)","('imgs\\Stick Bodies\\.5\\.35\\realistic_man.png', 0.175)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\vss vintorez red cubes.png', 0.4)"
,,,,,,
7337192193265228977,CryptoStykz #918,1.54,"('imgs\\background\\.1\\V2 collection - Back Scene 20.png', 0.1)","('imgs\\Stick Bodies\\.5\\.28\\trooper.png', 0.14)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\H&K AMRa MKII cracks.png', 0.4)"
,,,,,,
-2682496172399426189,CryptoStykz #919,2.2,"('imgs\\background\\.6\\stairs cracks1.png', 0.6)","('imgs\\Stick Bodies\\.3\\ob9 Headless.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\ninja_star.png', 0.4)"
,,,,,,
4648957422177236760,CryptoStykz #920,1.9,"('imgs\\background\\.3\\V2 collection - Back Scene 22.png', 0.3)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\ninja_star red fill.png', 0.4)"
,,,,,,
8873907618820054894,CryptoStykz #921,1.26,"('imgs\\background\\.6\\buildings5.png', 0.6)","('imgs\\Stick Bodies\\.5\\.35\\wu10.png', 0.175)","('imgs\\Misc\\.085\\evan sig.png', 0.085)","('imgs\\weapons\\.4\\V2 collection - Carved glaive stone.png', 0.4)"
,,,,,,
-6253153616373083716,CryptoStykz #922,1.57,"('imgs\\background\\.3\\1.png', 0.3)","('imgs\\Stick Bodies\\.3\\cowboy.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.07\\SA sniper rifle stone.png', 0.07)"
,,,,,,
3111646480274470670,CryptoStykz #923,2.075,"('imgs\\background\\.6\\outer space2.png', 0.6)","('imgs\\Stick Bodies\\.5\\.35\\Berten.png', 0.175)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\gun3 fibers.png', 0.4)"
,,,,,,
-4267203536608009718,CryptoStykz #924,1.7,"('imgs\\background\\.3\\6.png', 0.3)","('imgs\\Stick Bodies\\.5\\.2\\Pictoguy_Picto.png', 0.1)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.4\\famas amethyst.png', 0.4)"
,,,,,,
-6832975820570795457,CryptoStykz #925,0.61,"('imgs\\background\\.1\\bench area by jon6.png', 0.1)","('imgs\\Stick Bodies\\.5\\.2\\stkeh6z12.png', 0.1)","('imgs\\Misc\\.01\\trgg sig 19.png', 0.01)","('imgs\\weapons\\.4\\star00.png', 0.4)"
,,,,,,
2110296677096874447,CryptoStykz #926,1.8,"('imgs\\background\\.3\\stairs0.png', 0.3)","('imgs\\Stick Bodies\\.3\\ob9 Headless.png', 0.3)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\xpswords600 glitch.png', 0.3)"
,,,,,,
5563561379487541719,CryptoStykz #927,1.95,"('imgs\\background\\.6\\reality crack3.png', 0.6)","('imgs\\Stick Bodies\\.15\\Xenomorph_Creature.png', 0.15)","('imgs\\Misc\\.9\\no misc.png', 0.9)","('imgs\\weapons\\.3\\sako-trg42.png', 0.3)"
,,,,,,
